ref_area,indicator,source,time,obs_value,obs_status
UKR,LAP_2GDP_NOC_RT,XA:2170,2008,59.57,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2007,59.19,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2006,59.82,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2005,58.84,I
UKR,LAP_2GDP_NOC_RT,XA:2170,2004,53.57,I
URY,LAP_2GDP_NOC_RT,XA:2172,2019,55.77,M
URY,LAP_2GDP_NOC_RT,XA:2172,2018,56.27,M
URY,LAP_2GDP_NOC_RT,XA:2172,2017,55.69,M
URY,LAP_2GDP_NOC_RT,XA:2172,2016,55.54,M
URY,LAP_2GDP_NOC_RT,XA:2172,2015,55.37,M
URY,LAP_2GDP_NOC_RT,XA:2172,2014,54.48,M
URY,LAP_2GDP_NOC_RT,XA:2172,2013,53.58,M
URY,LAP_2GDP_NOC_RT,XA:2172,2012,53.41,
URY,LAP_2GDP_NOC_RT,XA:2172,2011,52.88,M
URY,LAP_2GDP_NOC_RT,XA:2172,2010,51.85,M
URY,LAP_2GDP_NOC_RT,XA:2172,2009,51.36,M
URY,LAP_2GDP_NOC_RT,XA:2172,2008,48.94,M
URY,LAP_2GDP_NOC_RT,XA:2172,2007,49.28,M
URY,LAP_2GDP_NOC_RT,XA:2172,2006,47.38,M
URY,LAP_2GDP_NOC_RT,XA:2172,2005,46.58,M
URY,LAP_2GDP_NOC_RT,XA:2172,2004,46.25,M
USA,LAP_2GDP_NOC_RT,XA:2174,2019,58.15,I
USA,LAP_2GDP_NOC_RT,XA:2174,2018,58.26,I
USA,LAP_2GDP_NOC_RT,XA:2174,2017,58.41,I
USA,LAP_2GDP_NOC_RT,XA:2174,2016,58.44,I
USA,LAP_2GDP_NOC_RT,XA:2174,2015,58.59,I
USA,LAP_2GDP_NOC_RT,XA:2174,2014,58.14,I
USA,LAP_2GDP_NOC_RT,XA:2174,2013,58.02,I
USA,LAP_2GDP_NOC_RT,XA:2174,2012,58.52,I
USA,LAP_2GDP_NOC_RT,XA:2174,2011,58.67,I
USA,LAP_2GDP_NOC_RT,XA:2174,2010,58.76,I
USA,LAP_2GDP_NOC_RT,XA:2174,2009,59.69,I
USA,LAP_2GDP_NOC_RT,XA:2174,2008,60.86,I
USA,LAP_2GDP_NOC_RT,XA:2174,2007,60.77,I
USA,LAP_2GDP_NOC_RT,XA:2174,2006,60.7,I
USA,LAP_2GDP_NOC_RT,XA:2174,2005,60.86,I
USA,LAP_2GDP_NOC_RT,XA:2174,2004,61.82,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2019,35.76,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2018,35.94,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2017,36.35,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2016,41.22,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2015,41.29,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2014,41.49,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2013,41.39,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2012,41.56,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2011,41.45,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2010,41.6,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2009,41.48,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2008,41.16,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2007,41.08,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2006,42.05,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2005,42.35,I
UZB,LAP_2GDP_NOC_RT,XA:2176,2004,42.2,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2019,49.37,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2018,49.04,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2017,49.26,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2016,49.08,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2015,49.18,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2014,49.2,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2013,49.08,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2012,49.16,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2011,49.5,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2010,50.07,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2009,49.81,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2008,49.08,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2007,48.72,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2006,47.87,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2005,48.87,I
VCT,LAP_2GDP_NOC_RT,XA:2178,2004,48.53,I
VEN,LAP_2GDP_NOC_RT,XA:2180,2019,10.21,M
VEN,LAP_2GDP_NOC_RT,XA:2180,2018,18.05,M
VEN,LAP_2GDP_NOC_RT,XA:2180,2017,26.06,M
VEN,LAP_2GDP_NOC_RT,XA:2180,2016,30.54,
VEN,LAP_2GDP_NOC_RT,XA:2180,2015,31.22,M
VEN,LAP_2GDP_NOC_RT,XA:2180,2014,47.99,M
VEN,LAP_2GDP_NOC_RT,XA:2180,2013,42.19,M
VEN,LAP_2GDP_NOC_RT,XA:2180,2012,42.54,
VEN,LAP_2GDP_NOC_RT,XA:2180,2011,39.68,
VEN,LAP_2GDP_NOC_RT,XA:2180,2010,39.77,
VEN,LAP_2GDP_NOC_RT,XA:2180,2009,45.93,
VEN,LAP_2GDP_NOC_RT,XA:2180,2008,39.45,
VEN,LAP_2GDP_NOC_RT,XA:2180,2007,41.84,
VEN,LAP_2GDP_NOC_RT,XA:2180,2006,40.33,
VEN,LAP_2GDP_NOC_RT,XA:2180,2005,38.07,M
VEN,LAP_2GDP_NOC_RT,XA:2180,2004,39.46,M
VIR,LAP_2GDP_NOC_RT,XA:2182,2019,58.64,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2018,58.47,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2017,58.67,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2016,58.51,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2015,58.61,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2014,58.73,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2013,59.2,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2012,60.06,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2011,59.45,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2010,58.63,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2009,59.34,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2008,58.65,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2007,58.37,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2006,58.42,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2005,58.41,I
VIR,LAP_2GDP_NOC_RT,XA:2182,2004,58.47,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2019,39.76,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2018,40.21,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2017,40.17,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2016,40.08,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2015,39.78,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2014,40.77,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2013,41.54,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2012,41.88,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2011,41.39,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2010,41.33,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2009,42,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2008,41.92,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2007,41.1,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2006,41.32,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2005,41.11,I
VNM,LAP_2GDP_NOC_RT,XA:2184,2004,41.27,I
VUT,LAP_2GDP_NOC_RT,XA:2186,2019,61.86,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2018,62.05,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2017,60.94,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2016,61.55,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2015,63.05,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2014,62.12,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2013,63.4,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2012,65.01,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2011,65.63,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2010,66.41,
VUT,LAP_2GDP_NOC_RT,XA:2186,2009,67.03,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2008,68.58,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2007,69.13,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2006,67.13,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2005,68.4,M
VUT,LAP_2GDP_NOC_RT,XA:2186,2004,68.93,M
WSM,LAP_2GDP_NOC_RT,XA:2188,2019,40.17,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2018,40.95,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2017,40.54,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2016,39.62,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2015,40.16,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2014,40.74,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2013,40.81,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2012,41.32,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2011,40.21,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2010,40.72,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2009,41.43,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2008,40.65,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2007,39.94,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2006,40.55,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2005,40.26,I
WSM,LAP_2GDP_NOC_RT,XA:2188,2004,40.21,I
X01,LAP_2GDP_NOC_RT,XA:8405,2019,52.6,
X01,LAP_2GDP_NOC_RT,XA:8405,2018,52.5,
X01,LAP_2GDP_NOC_RT,XA:8405,2017,52.5,
X01,LAP_2GDP_NOC_RT,XA:8405,2016,52.6,
X01,LAP_2GDP_NOC_RT,XA:8405,2015,52.5,
X01,LAP_2GDP_NOC_RT,XA:8405,2014,52.5,
X01,LAP_2GDP_NOC_RT,XA:8405,2013,52.2,
X01,LAP_2GDP_NOC_RT,XA:8405,2012,52.2,
X01,LAP_2GDP_NOC_RT,XA:8405,2011,52.1,
X01,LAP_2GDP_NOC_RT,XA:8405,2010,52.6,
X01,LAP_2GDP_NOC_RT,XA:8405,2009,53.9,
X01,LAP_2GDP_NOC_RT,XA:8405,2008,53.1,
X01,LAP_2GDP_NOC_RT,XA:8405,2007,52.7,
X01,LAP_2GDP_NOC_RT,XA:8405,2006,53.1,
X01,LAP_2GDP_NOC_RT,XA:8405,2005,53.6,
X01,LAP_2GDP_NOC_RT,XA:8405,2004,54.1,
X02,LAP_2GDP_NOC_RT,XA:8402,2019,41.1,
X02,LAP_2GDP_NOC_RT,XA:8402,2018,41.2,
X02,LAP_2GDP_NOC_RT,XA:8402,2017,41.1,
X02,LAP_2GDP_NOC_RT,XA:8402,2016,41.2,
X02,LAP_2GDP_NOC_RT,XA:8402,2015,41.4,
X02,LAP_2GDP_NOC_RT,XA:8402,2014,41,
X02,LAP_2GDP_NOC_RT,XA:8402,2013,41,
X02,LAP_2GDP_NOC_RT,XA:8402,2012,41.2,
X02,LAP_2GDP_NOC_RT,XA:8402,2011,41.1,
X02,LAP_2GDP_NOC_RT,XA:8402,2010,40.8,
X02,LAP_2GDP_NOC_RT,XA:8402,2009,41.3,
X02,LAP_2GDP_NOC_RT,XA:8402,2008,40.7,
X02,LAP_2GDP_NOC_RT,XA:8402,2007,40.9,
X02,LAP_2GDP_NOC_RT,XA:8402,2006,41,
X02,LAP_2GDP_NOC_RT,XA:8402,2005,41.1,
X02,LAP_2GDP_NOC_RT,XA:8402,2004,41.1,
X03,LAP_2GDP_NOC_RT,XA:8403,2019,48.3,
X03,LAP_2GDP_NOC_RT,XA:8403,2018,47.9,
X03,LAP_2GDP_NOC_RT,XA:8403,2017,47.9,
X03,LAP_2GDP_NOC_RT,XA:8403,2016,47.4,
X03,LAP_2GDP_NOC_RT,XA:8403,2015,47.6,
X03,LAP_2GDP_NOC_RT,XA:8403,2014,48,
X03,LAP_2GDP_NOC_RT,XA:8403,2013,47.7,
X03,LAP_2GDP_NOC_RT,XA:8403,2012,47.6,
X03,LAP_2GDP_NOC_RT,XA:8403,2011,47.8,
X03,LAP_2GDP_NOC_RT,XA:8403,2010,47.8,
X03,LAP_2GDP_NOC_RT,XA:8403,2009,48.9,
X03,LAP_2GDP_NOC_RT,XA:8403,2008,47.9,
X03,LAP_2GDP_NOC_RT,XA:8403,2007,46.3,
X03,LAP_2GDP_NOC_RT,XA:8403,2006,47,
X03,LAP_2GDP_NOC_RT,XA:8403,2005,48,
X03,LAP_2GDP_NOC_RT,XA:8403,2004,48.6,
X04,LAP_2GDP_NOC_RT,XA:8401,2019,49.4,
X04,LAP_2GDP_NOC_RT,XA:8401,2018,49.3,
X04,LAP_2GDP_NOC_RT,XA:8401,2017,49.4,
X04,LAP_2GDP_NOC_RT,XA:8401,2016,49.7,
X04,LAP_2GDP_NOC_RT,XA:8401,2015,49.3,
X04,LAP_2GDP_NOC_RT,XA:8401,2014,49.1,
X04,LAP_2GDP_NOC_RT,XA:8401,2013,48.5,
X04,LAP_2GDP_NOC_RT,XA:8401,2012,47.5,
X04,LAP_2GDP_NOC_RT,XA:8401,2011,46.8,
X04,LAP_2GDP_NOC_RT,XA:8401,2010,47.5,
X04,LAP_2GDP_NOC_RT,XA:8401,2009,48.9,
X04,LAP_2GDP_NOC_RT,XA:8401,2008,47.1,
X04,LAP_2GDP_NOC_RT,XA:8401,2007,46.4,
X04,LAP_2GDP_NOC_RT,XA:8401,2006,46.6,
X04,LAP_2GDP_NOC_RT,XA:8401,2005,46.8,
X04,LAP_2GDP_NOC_RT,XA:8401,2004,47.1,
X05,LAP_2GDP_NOC_RT,XA:8404,2019,56.8,
X05,LAP_2GDP_NOC_RT,XA:8404,2018,56.7,
X05,LAP_2GDP_NOC_RT,XA:8404,2017,56.5,
X05,LAP_2GDP_NOC_RT,XA:8404,2016,56.7,
X05,LAP_2GDP_NOC_RT,XA:8404,2015,56.6,
X05,LAP_2GDP_NOC_RT,XA:8404,2014,56.4,
X05,LAP_2GDP_NOC_RT,XA:8404,2013,56.4,
X05,LAP_2GDP_NOC_RT,XA:8404,2012,56.7,
X05,LAP_2GDP_NOC_RT,XA:8404,2011,56.8,
X05,LAP_2GDP_NOC_RT,XA:8404,2010,57.3,
X05,LAP_2GDP_NOC_RT,XA:8404,2009,58.3,
X05,LAP_2GDP_NOC_RT,XA:8404,2008,57.8,
X05,LAP_2GDP_NOC_RT,XA:8404,2007,57.8,
X05,LAP_2GDP_NOC_RT,XA:8404,2006,57.8,
X05,LAP_2GDP_NOC_RT,XA:8404,2005,58.2,
X05,LAP_2GDP_NOC_RT,XA:8404,2004,58.6,
X06,LAP_2GDP_NOC_RT,XA:8372,2019,47.8,
X06,LAP_2GDP_NOC_RT,XA:8372,2018,47.8,
X06,LAP_2GDP_NOC_RT,XA:8372,2017,47.9,
X06,LAP_2GDP_NOC_RT,XA:8372,2016,48,
X06,LAP_2GDP_NOC_RT,XA:8372,2015,48.3,
X06,LAP_2GDP_NOC_RT,XA:8372,2014,48,
X06,LAP_2GDP_NOC_RT,XA:8372,2013,47.7,
X06,LAP_2GDP_NOC_RT,XA:8372,2012,46.8,
X06,LAP_2GDP_NOC_RT,XA:8372,2011,46.7,
X06,LAP_2GDP_NOC_RT,XA:8372,2010,46,
X06,LAP_2GDP_NOC_RT,XA:8372,2009,46.3,
X06,LAP_2GDP_NOC_RT,XA:8372,2008,45.3,
X06,LAP_2GDP_NOC_RT,XA:8372,2007,45.9,
X06,LAP_2GDP_NOC_RT,XA:8372,2006,46.3,
X06,LAP_2GDP_NOC_RT,XA:8372,2005,46.6,
X06,LAP_2GDP_NOC_RT,XA:8372,2004,47.3,
X07,LAP_2GDP_NOC_RT,XA:8406,2019,41.5,
X07,LAP_2GDP_NOC_RT,XA:8406,2018,41.5,
X07,LAP_2GDP_NOC_RT,XA:8406,2017,41.4,
X07,LAP_2GDP_NOC_RT,XA:8406,2016,41.6,
X07,LAP_2GDP_NOC_RT,XA:8406,2015,41.7,
X07,LAP_2GDP_NOC_RT,XA:8406,2014,41.4,
X07,LAP_2GDP_NOC_RT,XA:8406,2013,41.5,
X07,LAP_2GDP_NOC_RT,XA:8406,2012,41.7,
X07,LAP_2GDP_NOC_RT,XA:8406,2011,41.6,
X07,LAP_2GDP_NOC_RT,XA:8406,2010,41.5,
X07,LAP_2GDP_NOC_RT,XA:8406,2009,42.2,
X07,LAP_2GDP_NOC_RT,XA:8406,2008,41.4,
X07,LAP_2GDP_NOC_RT,XA:8406,2007,41.6,
X07,LAP_2GDP_NOC_RT,XA:8406,2006,41.8,
X07,LAP_2GDP_NOC_RT,XA:8406,2005,42.1,
X07,LAP_2GDP_NOC_RT,XA:8406,2004,42,
X08,LAP_2GDP_NOC_RT,XA:8407,2019,48.1,
X08,LAP_2GDP_NOC_RT,XA:8407,2018,48.2,
X08,LAP_2GDP_NOC_RT,XA:8407,2017,48.2,
X08,LAP_2GDP_NOC_RT,XA:8407,2016,48.4,
X08,LAP_2GDP_NOC_RT,XA:8407,2015,48.9,
X08,LAP_2GDP_NOC_RT,XA:8407,2014,48.6,
X08,LAP_2GDP_NOC_RT,XA:8407,2013,48.2,
X08,LAP_2GDP_NOC_RT,XA:8407,2012,46.9,
X08,LAP_2GDP_NOC_RT,XA:8407,2011,46.7,
X08,LAP_2GDP_NOC_RT,XA:8407,2010,45.8,
X08,LAP_2GDP_NOC_RT,XA:8407,2009,46.2,
X08,LAP_2GDP_NOC_RT,XA:8407,2008,45,
X08,LAP_2GDP_NOC_RT,XA:8407,2007,45.8,
X08,LAP_2GDP_NOC_RT,XA:8407,2006,45.9,
X08,LAP_2GDP_NOC_RT,XA:8407,2005,46.2,
X08,LAP_2GDP_NOC_RT,XA:8407,2004,47.2,
X09,LAP_2GDP_NOC_RT,XA:8408,2019,53,
X09,LAP_2GDP_NOC_RT,XA:8408,2018,52.6,
X09,LAP_2GDP_NOC_RT,XA:8408,2017,52.9,
X09,LAP_2GDP_NOC_RT,XA:8408,2016,52.7,
X09,LAP_2GDP_NOC_RT,XA:8408,2015,52,
X09,LAP_2GDP_NOC_RT,XA:8408,2014,51.3,
X09,LAP_2GDP_NOC_RT,XA:8408,2013,51,
X09,LAP_2GDP_NOC_RT,XA:8408,2012,50.4,
X09,LAP_2GDP_NOC_RT,XA:8408,2011,50.7,
X09,LAP_2GDP_NOC_RT,XA:8408,2010,50.2,
X09,LAP_2GDP_NOC_RT,XA:8408,2009,49.5,
X09,LAP_2GDP_NOC_RT,XA:8408,2008,48.8,
X09,LAP_2GDP_NOC_RT,XA:8408,2007,49.3,
X09,LAP_2GDP_NOC_RT,XA:8408,2006,50.4,
X09,LAP_2GDP_NOC_RT,XA:8408,2005,50.4,
X09,LAP_2GDP_NOC_RT,XA:8408,2004,50.7,
X10,LAP_2GDP_NOC_RT,XA:8373,2019,43,
X10,LAP_2GDP_NOC_RT,XA:8373,2018,42.8,
X10,LAP_2GDP_NOC_RT,XA:8373,2017,42.9,
X10,LAP_2GDP_NOC_RT,XA:8373,2016,42.8,
X10,LAP_2GDP_NOC_RT,XA:8373,2015,43.2,
X10,LAP_2GDP_NOC_RT,XA:8373,2014,43.7,
X10,LAP_2GDP_NOC_RT,XA:8373,2013,42.8,
X10,LAP_2GDP_NOC_RT,XA:8373,2012,40.8,
X10,LAP_2GDP_NOC_RT,XA:8373,2011,41.5,
X10,LAP_2GDP_NOC_RT,XA:8373,2010,40.1,
X10,LAP_2GDP_NOC_RT,XA:8373,2009,40.1,
X10,LAP_2GDP_NOC_RT,XA:8373,2008,40,
X10,LAP_2GDP_NOC_RT,XA:8373,2007,40.9,
X10,LAP_2GDP_NOC_RT,XA:8373,2006,41.2,
X10,LAP_2GDP_NOC_RT,XA:8373,2005,41.8,
X10,LAP_2GDP_NOC_RT,XA:8373,2004,42.7,
X11,LAP_2GDP_NOC_RT,XA:8409,2019,43.1,
X11,LAP_2GDP_NOC_RT,XA:8409,2018,42.9,
X11,LAP_2GDP_NOC_RT,XA:8409,2017,43.2,
X11,LAP_2GDP_NOC_RT,XA:8409,2016,42.9,
X11,LAP_2GDP_NOC_RT,XA:8409,2015,43.4,
X11,LAP_2GDP_NOC_RT,XA:8409,2014,43.9,
X11,LAP_2GDP_NOC_RT,XA:8409,2013,42.9,
X11,LAP_2GDP_NOC_RT,XA:8409,2012,40.6,
X11,LAP_2GDP_NOC_RT,XA:8409,2011,41.4,
X11,LAP_2GDP_NOC_RT,XA:8409,2010,39.5,
X11,LAP_2GDP_NOC_RT,XA:8409,2009,39.5,
X11,LAP_2GDP_NOC_RT,XA:8409,2008,39.4,
X11,LAP_2GDP_NOC_RT,XA:8409,2007,40.6,
X11,LAP_2GDP_NOC_RT,XA:8409,2006,40.8,
X11,LAP_2GDP_NOC_RT,XA:8409,2005,41.4,
X11,LAP_2GDP_NOC_RT,XA:8409,2004,42.6,
X12,LAP_2GDP_NOC_RT,XA:8410,2019,46.5,
X12,LAP_2GDP_NOC_RT,XA:8410,2018,46.3,
X12,LAP_2GDP_NOC_RT,XA:8410,2017,46.1,
X12,LAP_2GDP_NOC_RT,XA:8410,2016,46.5,
X12,LAP_2GDP_NOC_RT,XA:8410,2015,46.5,
X12,LAP_2GDP_NOC_RT,XA:8410,2014,46.7,
X12,LAP_2GDP_NOC_RT,XA:8410,2013,46.5,
X12,LAP_2GDP_NOC_RT,XA:8410,2012,44.8,
X12,LAP_2GDP_NOC_RT,XA:8410,2011,47.2,
X12,LAP_2GDP_NOC_RT,XA:8410,2010,46.3,
X12,LAP_2GDP_NOC_RT,XA:8410,2009,46.4,
X12,LAP_2GDP_NOC_RT,XA:8410,2008,46.4,
X12,LAP_2GDP_NOC_RT,XA:8410,2007,46.4,
X12,LAP_2GDP_NOC_RT,XA:8410,2006,46.4,
X12,LAP_2GDP_NOC_RT,XA:8410,2005,46.3,
X12,LAP_2GDP_NOC_RT,XA:8410,2004,46.4,
X13,LAP_2GDP_NOC_RT,XA:8374,2019,50.7,
X13,LAP_2GDP_NOC_RT,XA:8374,2018,50.8,
X13,LAP_2GDP_NOC_RT,XA:8374,2017,50.8,
X13,LAP_2GDP_NOC_RT,XA:8374,2016,51,
X13,LAP_2GDP_NOC_RT,XA:8374,2015,51.2,
X13,LAP_2GDP_NOC_RT,XA:8374,2014,50.4,
X13,LAP_2GDP_NOC_RT,XA:8374,2013,50.5,
X13,LAP_2GDP_NOC_RT,XA:8374,2012,50.4,
X13,LAP_2GDP_NOC_RT,XA:8374,2011,49.8,
X13,LAP_2GDP_NOC_RT,XA:8374,2010,49.8,
X13,LAP_2GDP_NOC_RT,XA:8374,2009,50.4,
X13,LAP_2GDP_NOC_RT,XA:8374,2008,48.7,
X13,LAP_2GDP_NOC_RT,XA:8374,2007,49.2,
X13,LAP_2GDP_NOC_RT,XA:8374,2006,49.6,
X13,LAP_2GDP_NOC_RT,XA:8374,2005,49.7,
X13,LAP_2GDP_NOC_RT,XA:8374,2004,50.3,
X14,LAP_2GDP_NOC_RT,XA:8411,2019,41.8,
X14,LAP_2GDP_NOC_RT,XA:8411,2018,42,
X14,LAP_2GDP_NOC_RT,XA:8411,2017,41.9,
X14,LAP_2GDP_NOC_RT,XA:8411,2016,42.1,
X14,LAP_2GDP_NOC_RT,XA:8411,2015,42.2,
X14,LAP_2GDP_NOC_RT,XA:8411,2014,42,
X14,LAP_2GDP_NOC_RT,XA:8411,2013,42,
X14,LAP_2GDP_NOC_RT,XA:8411,2012,42.1,
X14,LAP_2GDP_NOC_RT,XA:8411,2011,41.9,
X14,LAP_2GDP_NOC_RT,XA:8411,2010,41.9,
X14,LAP_2GDP_NOC_RT,XA:8411,2009,42.8,
X14,LAP_2GDP_NOC_RT,XA:8411,2008,42,
X14,LAP_2GDP_NOC_RT,XA:8411,2007,42.3,
X14,LAP_2GDP_NOC_RT,XA:8411,2006,42.4,
X14,LAP_2GDP_NOC_RT,XA:8411,2005,42.5,
X14,LAP_2GDP_NOC_RT,XA:8411,2004,42.6,
X15,LAP_2GDP_NOC_RT,XA:8412,2019,52.8,
X15,LAP_2GDP_NOC_RT,XA:8412,2018,53,
X15,LAP_2GDP_NOC_RT,XA:8412,2017,52.8,
X15,LAP_2GDP_NOC_RT,XA:8412,2016,53.3,
X15,LAP_2GDP_NOC_RT,XA:8412,2015,53.7,
X15,LAP_2GDP_NOC_RT,XA:8412,2014,52.6,
X15,LAP_2GDP_NOC_RT,XA:8412,2013,52.9,
X15,LAP_2GDP_NOC_RT,XA:8412,2012,52.7,
X15,LAP_2GDP_NOC_RT,XA:8412,2011,51.8,
X15,LAP_2GDP_NOC_RT,XA:8412,2010,51.8,
X15,LAP_2GDP_NOC_RT,XA:8412,2009,52.9,
X15,LAP_2GDP_NOC_RT,XA:8412,2008,50.6,
X15,LAP_2GDP_NOC_RT,XA:8412,2007,51,
X15,LAP_2GDP_NOC_RT,XA:8412,2006,51.1,
X15,LAP_2GDP_NOC_RT,XA:8412,2005,51.2,
X15,LAP_2GDP_NOC_RT,XA:8412,2004,52.1,
X16,LAP_2GDP_NOC_RT,XA:8413,2019,53.7,
X16,LAP_2GDP_NOC_RT,XA:8413,2018,53.3,
X16,LAP_2GDP_NOC_RT,XA:8413,2017,53.6,
X16,LAP_2GDP_NOC_RT,XA:8413,2016,53.1,
X16,LAP_2GDP_NOC_RT,XA:8413,2015,52.5,
X16,LAP_2GDP_NOC_RT,XA:8413,2014,51.7,
X16,LAP_2GDP_NOC_RT,XA:8413,2013,51.5,
X16,LAP_2GDP_NOC_RT,XA:8413,2012,51.2,
X16,LAP_2GDP_NOC_RT,XA:8413,2011,50.9,
X16,LAP_2GDP_NOC_RT,XA:8413,2010,50.9,
X16,LAP_2GDP_NOC_RT,XA:8413,2009,50.1,
X16,LAP_2GDP_NOC_RT,XA:8413,2008,49.2,
X16,LAP_2GDP_NOC_RT,XA:8413,2007,49.8,
X16,LAP_2GDP_NOC_RT,XA:8413,2006,51.1,
X16,LAP_2GDP_NOC_RT,XA:8413,2005,51.2,
X16,LAP_2GDP_NOC_RT,XA:8413,2004,51.5,
X17,LAP_2GDP_NOC_RT,XA:8392,2019,41.3,
X17,LAP_2GDP_NOC_RT,XA:8392,2018,41.4,
X17,LAP_2GDP_NOC_RT,XA:8392,2017,41.6,
X17,LAP_2GDP_NOC_RT,XA:8392,2016,41.5,
X17,LAP_2GDP_NOC_RT,XA:8392,2015,42.7,
X17,LAP_2GDP_NOC_RT,XA:8392,2014,39.3,
X17,LAP_2GDP_NOC_RT,XA:8392,2013,41.1,
X17,LAP_2GDP_NOC_RT,XA:8392,2012,42.6,
X17,LAP_2GDP_NOC_RT,XA:8392,2011,44.1,
X17,LAP_2GDP_NOC_RT,XA:8392,2010,44.4,
X17,LAP_2GDP_NOC_RT,XA:8392,2009,49.1,
X17,LAP_2GDP_NOC_RT,XA:8392,2008,40.4,
